23, 3, 0.0000817924
23, 4, 0.0001110188
23, 5, 0.0000878380
23, 6, 0.0000914832
23, 7, 0.0000777814
23, 8, 0.0000779460
23, 9, 0.0000928662
23, 10, 0.0001870471
23, 11, 0.0001338145
23, 12, 0.0006066704
23, 13, 0.0001420739
23, 14, 0.0001099963
24, 0, 0.0001191415
24, 1, 0.0001089927
24, 2, 0.0001036689
24, 3, 0.0001090565
24, 4, 0.0001480250
24, 5, 0.0001171173
24, 6, 0.0001219776
24, 7, 0.0001037086
24, 8, 0.0001039280
24, 9, 0.0001238216
24, 10, 0.0002493961
24, 11, 0.0001784193
24, 12, 0.0008088938
24, 13, 0.0001894318
24, 14, 0.0001466617
25, 0, 0.0000893561
25, 1, 0.0000817445
25, 2, 0.0000777517
25, 3, 0.0000817924
25, 4, 0.0001110188
25, 5, 0.0000878380
25, 6, 0.0000914832
25, 7, 0.0000777814
25, 8, 0.0000779460
25, 9, 0.0000928662
25, 10, 0.0001870471
25, 11, 0.0001338145
25, 12, 0.0006066704
25, 13, 0.0001420739
25, 14, 0.0001099963
26, 0, 0.0005361367
26, 1, 0.0004904671
26, 2, 0.0004665102
26, 3, 0.0004907542
26, 4, 0.0006661126
26, 5, 0.0005270279
26, 6, 0.0005488990
26, 7, 0.0004666886
26, 8, 0.0004676760
26, 9, 0.0005571971
26, 10, 0.0011222825
26, 11, 0.0008028870
26, 12, 0.0036400222
26, 13, 0.0008524432
26, 14, 0.0006599777
27, 0, 0.0001191415
27, 1, 0.0001089927
27, 2, 0.0001036689
27, 3, 0.0001090565
27, 4, 0.0001480250
27, 5, 0.0001171173
27, 6, 0.0001219776
27, 7, 0.0001037086
27, 8, 0.0001039280
27, 9, 0.0001238216
27, 10, 0.0002493961
27, 11, 0.0001784193
27, 12, 0.0008088938
27, 13, 0.0001894318
27, 14, 0.0001466617
28, 0, 0.0001787122
28, 1, 0.0001634890
28, 2, 0.0001555034
28, 3, 0.0001635847
28, 4, 0.0002220375
28, 5, 0.0001756760
28, 6, 0.0001829663
28, 7, 0.0001555629
28, 8, 0.0001558920
28, 9, 0.0001857324
28, 10, 0.0003740942
28, 11, 0.0002676290
28, 12, 0.0012133407
28, 13, 0.0002841477
28, 14, 0.0002199926
29, 0, 0.0001191415
29, 1, 0.0001089927
29, 2, 0.0001036689
29, 3, 0.0001090565
29, 4, 0.0001480250
29, 5, 0.0001171173
29, 6, 0.0001219776
29, 7, 0.0001037086
29, 8, 0.0001039280
29, 9, 0.0001238216
29, 10, 0.0002493961
29, 11, 0.0001784193
29, 12, 0.0008088938
29, 13, 0.0001894318
29, 14, 0.0001466617
30, 0, 0.0006254929
30, 1, 0.0005722116
30, 2, 0.0005442619
30, 3, 0.0005725466
30, 4, 0.0007771313
30, 5, 0.0006148659
30, 6, 0.0006403822
30, 7, 0.0005444700
30, 8, 0.0005456220
30, 9, 0.0006500633
30, 10, 0.0013093296
30, 11, 0.0009367014
30, 12, 0.0042466926
30, 13, 0.0009945170
30, 14, 0.0007699740
31, 0, 0.0000893561
31, 1, 0.0000817445
31, 2, 0.0000777517
31, 3, 0.0000817924
31, 4, 0.0001110188
31, 5, 0.0000878380
31, 6, 0.0000914832
31, 7, 0.0000777814
31, 8, 0.0000779460
31, 9, 0.0000928662
31, 10, 0.0001870471
31, 11, 0.0001338145
31, 12, 0.0006066704
31, 13, 0.0001420739
31, 14, 0.0001099963
32, 0, 0.0003872099
32, 1, 0.0003542262
32, 2, 0.0003369240
32, 3, 0.0003544336
32, 4, 0.0004810813
32, 5, 0.0003806313
32, 6, 0.0003964271
32, 7, 0.0003370528
32, 8, 0.0003377660
32, 9, 0.0004024201
32, 10, 0.0008105373
32, 11, 0.0005798628
32, 12, 0.0026289049
32, 13, 0.0006156534
32, 14, 0.0004766506
33, 0, 0.0005361367
33, 1, 0.0004904671
33, 2, 0.0004665102
33, 3, 0.0004907542
33, 4, 0.0006661126
33, 5, 0.0005270279
33, 6, 0.0005488990
33, 7, 0.0004666886
33, 8, 0.0004676760
33, 9, 0.0005571971
33, 10, 0.0011222825
33, 11, 0.0008028870
33, 12, 0.0036400222
33, 13, 0.0008524432
33, 14, 0.0006599777
34, 0, 0.0002084976
34, 1, 0.0001907372
34, 2, 0.0001814206
34, 3, 0.0001908489
34, 4, 0.0002590438
34, 5, 0.0002049553
34, 6, 0.0002134607
34, 7, 0.0001814900
34, 8, 0.0001818740
34, 9, 0.0002166878
34, 10, 0.0004364432
34, 11, 0.0003122338
34, 12, 0.0014155642
34, 13, 0.0003315057
34, 14, 0.0002566580
35, 0, 0.0013403418
35, 1, 0.0012261677
35, 2, 0.0011662754
35, 3, 0.0012268856
35, 4, 0.0016652815
35, 5, 0.0013175698
35, 6, 0.0013722475
35, 7, 0.0011667214
35, 8, 0.0011691899
35, 9, 0.0013929928
35, 10, 0.0028057062
35, 11, 0.0020072174
35, 12, 0.0091000555
35, 13, 0.0021311079
35, 14, 0.0016499444
36, 0, 0.0001489269
36, 1, 0.0001362409
36, 2, 0.0001295862
36, 3, 0.0001363206
36, 4, 0.0001850313
36, 5, 0.0001463966
36, 6, 0.0001524719
36, 7, 0.0001296357
36, 8, 0.0001299100
36, 9, 0.0001547770
36, 10, 0.0003117451
36, 11, 0.0002230242
36, 12, 0.0010111173
36, 13, 0.0002367898
36, 14, 0.0001833272
37, 0, 0.0001787122
37, 1, 0.0001634890
37, 2, 0.0001555034
37, 3, 0.0001635847
37, 4, 0.0002220375
37, 5, 0.0001756760
37, 6, 0.0001829663
37, 7, 0.0001555629
37, 8, 0.0001558920
37, 9, 0.0001857324
37, 10, 0.0003740942
37, 11, 0.0002676290
37, 12, 0.0012133407
37, 13, 0.0002841477
37, 14, 0.0002199926
38, 0, 0.0036933864
38, 1, 0.0033787732
38, 2, 0.0032137367
38, 3, 0.0033807515
38, 4, 0.0045887756
38, 5, 0.0036306368
38, 6, 0.0037813043
38, 7, 0.0032149656
38, 8, 0.0032217678
38, 9, 0.0038384691
38, 10, 0.0077312793
38, 11, 0.0055309990
38, 12, 0.0250757085
38, 13, 0.0058723862
38, 14, 0.0045465134
39, 0, 0.0001191415
39, 1, 0.0001089927
39, 2, 0.0001036689
39, 3, 0.0001090565
39, 4, 0.0001480250
39, 5, 0.0001171173
39, 6, 0.0001219776
39, 7, 0.0001037086
39, 8, 0.0001039280
39, 9, 0.0001238216
39, 10, 0.0002493961
39, 11, 0.0001784193
39, 12, 0.0008088938
39, 13, 0.0001894318
39, 14, 0.0001466617
40, 0, 0.0002084976
40, 1, 0.0001907372
40, 2, 0.0001814206
40, 3, 0.0001908489
40, 4, 0.0002590438
40, 5, 0.0002049553
40, 6, 0.0002134607
40, 7, 0.0001814900
40, 8, 0.0001818740
40, 9, 0.0002166878
40, 10, 0.0004364432
40, 11, 0.0003122338
40, 12, 0.0014155642
40, 13, 0.0003315057
40, 14, 0.0002566580
41, 0, 0.0126587841
41, 1, 0.0115804727
41, 2, 0.0110148234
41, 3, 0.0115872531
41, 4, 0.0157276582
41, 5, 0.0124437149
41, 6, 0.0129601154
41, 7, 0.0110190354
41, 8, 0.0110423494
41, 9, 0.0131560434
41, 10, 0.0264983364
41, 11, 0.0189570531
41, 12, 0.0859449687
41, 13, 0.0201271303
41, 14, 0.0155828079

# t_{g,k,a,l} #
 
0, 0, 0, 0, 1.0
0, 0, 0, 15, 46.0
0, 0, 1, 1, 1.0
0, 0, 1, 15, 46.0
0, 0, 2, 2, 1.0
0, 0, 2, 15, 34.75
0, 0, 3, 11, 10.0
0, 0, 3, 15, 99.5
0, 0, 4, 0, 1.0
0, 0, 4, 1, 1.0
0, 0, 4, 15, 4365.61
0, 0, 5, 12, 28.0
0, 0, 5, 15, 21547.68
0, 0, 6, 0, 1.0
0, 0, 6, 15, 46.0
0, 1, 0, 0, 1.0
0, 1, 0, 15, 46.0
0, 1, 1, 1, 1.0
0, 1, 1, 15, 46.0
0, 1, 2, 2, 1.0
0, 1, 2, 15, 34.75
0, 1, 3, 11, 10.0
0, 1, 3, 15, 99.5
0, 1, 4, 0, 1.0
0, 1, 4, 1, 1.0
0, 1, 4, 15, 4365.61
0, 1, 5, 13, 25.0
0, 1, 5, 15, 9274.75
0, 1, 6, 0, 1.0
0, 1, 6, 15, 46.0
0, 2, 0, 0, 1.0
0, 2, 0, 15, 46.0
0, 2, 1, 1, 1.0
0, 2, 1, 15, 46.0
0, 2, 2, 2, 1.0
0, 2, 2, 15, 34.75
0, 2, 3, 11, 10.0
0, 2, 3, 15, 99.5
0, 2, 4, 0, 1.0
0, 2, 4, 1, 1.0
0, 2, 4, 15, 4365.61
0, 2, 5, 12, 21.0
0, 2, 5, 15, 16160.76
0, 2, 6, 14, 20.0
0, 2, 6, 15, 2536.0
0, 2, 7, 0, 1.0
0, 2, 7, 15, 46.0
0, 3, 0, 0, 1.0
0, 3, 0, 15, 46.0
0, 3, 1, 1, 1.0
0, 3, 1, 15, 46.0
0, 3, 2, 2, 1.0
0, 3, 2, 15, 34.75
0, 3, 3, 11, 10.0
0, 3, 3, 15, 99.5
0, 3, 4, 0, 1.0
0, 3, 4, 1, 1.0
0, 3, 4, 15, 4365.61
0, 3, 5, 14, 25.0
0, 3, 5, 15, 3170.0
0, 3, 6, 0, 1.0
0, 3, 6, 15, 46.0
1, 0, 0, 0, 1.0
1, 0, 0, 15, 46.0
1, 0, 1, 1, 1.0
1, 0, 1, 15, 46.0
1, 0, 2, 2, 1.0
1, 0, 2, 15, 34.75
1, 0, 3, 3, 1.0
1, 0, 3, 15, 40.0
1, 0, 4, 11, 10.0
1, 0, 4, 15, 99.5
1, 0, 5, 0, 1.0
1, 0, 5, 1, 1.0
1, 0, 5, 15, 4365.61
1, 0, 6, 12, 28.0
1, 0, 6, 15, 21547.68
1, 0, 7, 0, 1.0
1, 0, 7, 15, 46.0
1, 1, 0, 0, 1.0
1, 1, 0, 15, 46.0
1, 1, 1, 1, 1.0
1, 1, 1, 15, 46.0
1, 1, 2, 2, 1.0
1, 1, 2, 15, 34.75
1, 1, 3, 3, 1.0
1, 1, 3, 15, 40.0
1, 1, 4, 11, 10.0
1, 1, 4, 15, 99.5
1, 1, 5, 0, 1.0
1, 1, 5, 1, 1.0
1, 1, 5, 15, 4365.61
1, 1, 6, 13, 25.0
1, 1, 6, 15, 9274.75
1, 1, 7, 0, 1.0
1, 1, 7, 15, 46.0
1, 2, 0, 0, 1.0
1, 2, 0, 15, 46.0
1, 2, 1, 1, 1.0
1, 2, 1, 15, 46.0
1, 2, 2, 2, 1.0
1, 2, 2, 15, 34.75
1, 2, 3, 3, 1.0
1, 2, 3, 15, 40.0
1, 2, 4, 11, 10.0
1, 2, 4, 15, 99.5
1, 2, 5, 0, 1.0
1, 2, 5, 1, 1.0
1, 2, 5, 15, 4365.61
1, 2, 6, 12, 21.0
1, 2, 6, 15, 16160.76
1, 2, 7, 14, 20.0
1, 2, 7, 15, 2536.0
1, 2, 8, 0, 1.0
1, 2, 8, 15, 46.0
1, 3, 0, 0, 1.0
1, 3, 0, 15, 46.0
1, 3, 1, 1, 1.0
1, 3, 1, 15, 46.0
1, 3, 2, 2, 1.0
1, 3, 2, 15, 34.75
1, 3, 3, 3, 1.0
1, 3, 3, 15, 40.0
1, 3, 4, 11, 10.0
1, 3, 4, 15, 99.5
1, 3, 5, 0, 1.0
1, 3, 5, 1, 1.0
1, 3, 5, 15, 4365.61
1, 3, 6, 14, 25.0
1, 3, 6, 15, 3170.0
1, 3, 7, 0, 1.0
1, 3, 7, 15, 46.0
2, 0, 0, 0, 1.0
2, 0, 0, 15, 46.0
2, 0, 1, 1, 1.0
2, 0, 1, 15, 46.0
2, 0, 2, 2, 1.0
2, 0, 2, 15, 34.75
2, 0, 3, 9, 1.0
2, 0, 3, 15, 40.0
2, 0, 4, 11, 10.0
2, 0, 4, 15, 99.5
2, 0, 5, 0, 1.0
2, 0, 5, 1, 1.0
2, 0, 5, 15, 4365.61
2, 0, 6, 12, 28.0
2, 0, 6, 15, 21547.68
2, 0, 7, 0, 1.0
2, 0, 7, 15, 46.0
2, 1, 0, 0, 1.0
2, 1, 0, 15, 46.0
2, 1, 1, 1, 1.0
2, 1, 1, 15, 46.0
2, 1, 2, 2, 1.0
2, 1, 2, 15, 34.75
2, 1, 3, 9, 1.0
2, 1, 3, 15, 40.0
2, 1, 4, 11, 10.0
2, 1, 4, 15, 99.5
2, 1, 5, 0, 1.0
2, 1, 5, 1, 1.0
2, 1, 5, 15, 4365.61
2, 1, 6, 13, 25.0
2, 1, 6, 15, 9274.75
2, 1, 7, 0, 1.0
2, 1, 7, 15, 46.0
2, 2, 0, 0, 1.0
2, 2, 0, 15, 46.0
2, 2, 1, 1, 1.0
2, 2, 1, 15, 46.0
2, 2, 2, 2, 1.0
2, 2, 2, 15, 34.75
2, 2, 3, 9, 1.0
2, 2, 3, 15, 40.0
2, 2, 4, 11, 10.0
2, 2, 4, 15, 99.5
2, 2, 5, 0, 1.0
2, 2, 5, 1, 1.0
2, 2, 5, 15, 4365.61
2, 2, 6, 12, 21.0
2, 2, 6, 15, 16160.76
2, 2, 7, 14, 20.0
2, 2, 7, 15, 2536.0
2, 2, 8, 0, 1.0
2, 2, 8, 15, 46.0
2, 3, 0, 0, 1.0
2, 3, 0, 15, 46.0
2, 3, 1, 1, 1.0
2, 3, 1, 15, 46.0
2, 3, 2, 2, 1.0
2, 3, 2, 15, 34.75
2, 3, 3, 9, 1.0
2, 3, 3, 15, 40.0
2, 3, 4, 11, 10.0
2, 3, 4, 15, 99.5
2, 3, 5, 0, 1.0
2, 3, 5, 1, 1.0
2, 3, 5, 15, 4365.61
2, 3, 6, 14, 25.0
2, 3, 6, 15, 3170.0
2, 3, 7, 0, 1.0
2, 3, 7, 15, 46.0
3, 0, 0, 0, 1.0
3, 0, 0, 15, 46.0
3, 0, 1, 1, 1.0
3, 0, 1, 15, 46.0
3, 0, 2, 2, 1.0
3, 0, 2, 15, 34.75
3, 0, 3, 10, 1.0
3, 0, 3, 15, 40.0
3, 0, 4, 11, 10.0
3, 0, 4, 15, 99.5
3, 0, 5, 0, 1.0
3, 0, 5, 1, 1.0
3, 0, 5, 15, 4365.61
3, 0, 6, 12, 28.0
3, 0, 6, 15, 21547.68
3, 0, 7, 0, 1.0
3, 0, 7, 15, 46.0
3, 1, 0, 0, 1.0
3, 1, 0, 15, 46.0
3, 1, 1, 1, 1.0
3, 1, 1, 15, 46.0
3, 1, 2, 2, 1.0
3, 1, 2, 15, 34.75
3, 1, 3, 10, 1.0
3, 1, 3, 15, 40.0
3, 1, 4, 11, 10.0
3, 1, 4, 15, 99.5
3, 1, 5, 0, 1.0
3, 1, 5, 1, 1.0
3, 1, 5, 15, 4365.61
3, 1, 6, 13, 25.0
3, 1, 6, 15, 9274.75
3, 1, 7, 0, 1.0
3, 1, 7, 15, 46.0
3, 2, 0, 0, 1.0
3, 2, 0, 15, 46.0
3, 2, 1, 1, 1.0
3, 2, 1, 15, 46.0
3, 2, 2, 2, 1.0
3, 2, 2, 15, 34.75
3, 2, 3, 10, 1.0
3, 2, 3, 15, 40.0
3, 2, 4, 11, 10.0
3, 2, 4, 15, 99.5
3, 2, 5, 0, 1.0
3, 2, 5, 1, 1.0
3, 2, 5, 15, 4365.61
3, 2, 6, 12, 21.0
3, 2, 6, 15, 16160.76
3, 2, 7, 14, 20.0
3, 2, 7, 15, 2536.0
3, 2, 8, 0, 1.0
3, 2, 8, 15, 46.0
3, 3, 0, 0, 1.0
3, 3, 0, 15, 46.0
3, 3, 1, 1, 1.0
3, 3, 1, 15, 46.0
3, 3, 2, 2, 1.0
3, 3, 2, 15, 34.75
3, 3, 3, 10, 1.0
3, 3, 3, 15, 40.0
3, 3, 4, 11, 10.0
3, 3, 4, 15, 99.5
3, 3, 5, 0, 1.0
3, 3, 5, 1, 1.0
3, 3, 5, 15, 4365.61
3, 3, 6, 14, 25.0
3, 3, 6, 15, 3170.0
3, 3, 7, 0, 1.0
3, 3, 7, 15, 46.0
4, 0, 0, 0, 1.0
4, 0, 0, 15, 46.0
4, 0, 1, 1, 1.0
4, 0, 1, 15, 46.0
4, 0, 2, 3, 1.0
4, 0, 2, 15, 40.0
4, 0, 3, 11, 10.0
4, 0, 3, 15, 99.5
4, 0, 4, 0, 1.0
4, 0, 4, 1, 1.0
4, 0, 4, 15, 4365.61
4, 0, 5, 12, 28.0
4, 0, 5, 15, 21547.68
4, 0, 6, 0, 1.0
4, 0, 6, 15, 46.0
4, 1, 0, 0, 1.0
4, 1, 0, 15, 46.0
4, 1, 1, 1, 1.0
4, 1, 1, 15, 46.0
4, 1, 2, 3, 1.0
4, 1, 2, 15, 40.0
4, 1, 3, 11, 10.0
4, 1, 3, 15, 99.5
4, 1, 4, 0, 1.0
4, 1, 4, 1, 1.0
4, 1, 4, 15, 4365.61
4, 1, 5, 13, 25.0
4, 1, 5, 15, 9274.75
4, 1, 6, 0, 1.0
4, 1, 6, 15, 46.0
4, 2, 0, 0, 1.0
4, 2, 0, 15, 46.0
4, 2, 1, 1, 1.0
4, 2, 1, 15, 46.0
4, 2, 2, 3, 1.0
4, 2, 2, 15, 40.0
4, 2, 3, 11, 10.0
4, 2, 3, 15, 99.5
4, 2, 4, 0, 1.0
4, 2, 4, 1, 1.0
4, 2, 4, 15, 4365.61
4, 2, 5, 12, 21.0
4, 2, 5, 15, 16160.76
4, 2, 6, 14, 20.0
4, 2, 6, 15, 2536.0
4, 2, 7, 0, 1.0
4, 2, 7, 15, 46.0
4, 3, 0, 0, 1.0
4, 3, 0, 15, 46.0
4, 3, 1, 1, 1.0
4, 3, 1, 15, 46.0
4, 3, 2, 3, 1.0
4, 3, 2, 15, 40.0
4, 3, 3, 11, 10.0
4, 3, 3, 15, 99.5
4, 3, 4, 0, 1.0
4, 3, 4, 1, 1.0
4, 3, 4, 15, 4365.61
4, 3, 5, 14, 25.0
4, 3, 5, 15, 3170.0
4, 3, 6, 0, 1.0
4, 3, 6, 15, 46.0
5, 0, 0, 0, 1.0
5, 0, 0, 15, 46.0
5, 0, 1, 1, 1.0
5, 0, 1, 15, 46.0
5, 0, 2, 3, 1.0
5, 0, 2, 15, 40.0
5, 0, 3, 5, 1.0
5, 0, 3, 15, 40.0
5, 0, 4, 11, 10.0
5, 0, 4, 15, 99.5
5, 0, 5, 0, 1.0
5, 0, 5, 1, 1.0
5, 0, 5, 15, 4365.61
5, 0, 6, 12, 28.0
5, 0, 6, 15, 21547.68
5, 0, 7, 0, 1.0
5, 0, 7, 15, 46.0
5, 1, 0, 0, 1.0
5, 1, 0, 15, 46.0
5, 1, 1, 1, 1.0
5, 1, 1, 15, 46.0
5, 1, 2, 3, 1.0
5, 1, 2, 15, 40.0
5, 1, 3, 5, 1.0
5, 1, 3, 15, 40.0
5, 1, 4, 11, 10.0
5, 1, 4, 15, 99.5
5, 1, 5, 0, 1.0
5, 1, 5, 1, 1.0
5, 1, 5, 15, 4365.61
5, 1, 6, 13, 25.0
5, 1, 6, 15, 9274.75
5, 1, 7, 0, 1.0
5, 1, 7, 15, 46.0
5, 2, 0, 0, 1.0
5, 2, 0, 15, 46.0
5, 2, 1, 1, 1.0
5, 2, 1, 15, 46.0
5, 2, 2, 3, 1.0
5, 2, 2, 15, 40.0
5, 2, 3, 5, 1.0
5, 2, 3, 15, 40.0
5, 2, 4, 11, 10.0
5, 2, 4, 15, 99.5
5, 2, 5, 0, 1.0
5, 2, 5, 1, 1.0
5, 2, 5, 15, 4365.61
5, 2, 6, 12, 21.0
5, 2, 6, 15, 16160.76
5, 2, 7, 14, 20.0
5, 2, 7, 15, 2536.0
5, 2, 8, 0, 1.0
5, 2, 8, 15, 46.0
5, 3, 0, 0, 1.0
5, 3, 0, 15, 46.0
5, 3, 1, 1, 1.0
5, 3, 1, 15, 46.0
5, 3, 2, 3, 1.0
5, 3, 2, 15, 40.0
5, 3, 3, 5, 1.0
5, 3, 3, 15, 40.0
5, 3, 4, 11, 10.0
5, 3, 4, 15, 99.5
5, 3, 5, 0, 1.0
5, 3, 5, 1, 1.0
5, 3, 5, 15, 4365.61
5, 3, 6, 14, 25.0
5, 3, 6, 15, 3170.0
5, 3, 7, 0, 1.0
5, 3, 7, 15, 46.0
6, 0, 0, 0, 1.0
6, 0, 0, 15, 46.0
6, 0, 1, 1, 1.0
6, 0, 1, 15, 46.0
6, 0, 2, 3, 1.0
6, 0, 2, 15, 40.0
6, 0, 3, 7, 1.0
6, 0, 3, 15, 40.0
6, 0, 4, 11, 10.0
6, 0, 4, 15, 99.5
6, 0, 5, 0, 1.0
6, 0, 5, 1, 1.0
6, 0, 5, 15, 4365.61
6, 0, 6, 12, 28.0
6, 0, 6, 15, 21547.68
6, 0, 7, 0, 1.0
6, 0, 7, 15, 46.0
6, 1, 0, 0, 1.0
6, 1, 0, 15, 46.0
6, 1, 1, 1, 1.0
6, 1, 1, 15, 46.0
6, 1, 2, 3, 1.0
6, 1, 2, 15, 40.0
6, 1, 3, 7, 1.0
6, 1, 3, 15, 40.0
6, 1, 4, 11, 10.0
6, 1, 4, 15, 99.5
6, 1, 5, 0, 1.0
6, 1, 5, 1, 1.0
6, 1, 5, 15, 4365.61
6, 1, 6, 13, 25.0
6, 1, 6, 15, 9274.75
6, 1, 7, 0, 1.0
6, 1, 7, 15, 46.0
6, 2, 0, 0, 1.0
6, 2, 0, 15, 46.0
6, 2, 1, 1, 1.0
6, 2, 1, 15, 46.0
6, 2, 2, 3, 1.0
6, 2, 2, 15, 40.0
6, 2, 3, 7, 1.0
6, 2, 3, 15, 40.0
6, 2, 4, 11, 10.0
6, 2, 4, 15, 99.5
6, 2, 5, 0, 1.0
6, 2, 5, 1, 1.0
6, 2, 5, 15, 4365.61
6, 2, 6, 12, 21.0
6, 2, 6, 15, 16160.76
6, 2, 7, 14, 20.0
6, 2, 7, 15, 2536.0
6, 2, 8, 0, 1.0
6, 2, 8, 15, 46.0
6, 3, 0, 0, 1.0
6, 3, 0, 15, 46.0
6, 3, 1, 1, 1.0
6, 3, 1, 15, 46.0
6, 3, 2, 3, 1.0
6, 3, 2, 15, 40.0
6, 3, 3, 7, 1.0
6, 3, 3, 15, 40.0
6, 3, 4, 11, 10.0
6, 3, 4, 15, 99.5
6, 3, 5, 0, 1.0
6, 3, 5, 1, 1.0
6, 3, 5, 15, 4365.61
6, 3, 6, 14, 25.0
6, 3, 6, 15, 3170.0
6, 3, 7, 0, 1.0
6, 3, 7, 15, 46.0
7, 0, 0, 0, 1.0
7, 0, 0, 15, 46.0
7, 0, 1, 1, 1.0
7, 0, 1, 15, 46.0
7, 0, 2, 3, 1.0
7, 0, 2, 15, 40.0
7, 0, 3, 9, 1.0
7, 0, 3, 15, 40.0
7, 0, 4, 11, 10.0
7, 0, 4, 15, 99.5
7, 0, 5, 0, 1.0
7, 0, 5, 1, 1.0
7, 0, 5, 15, 4365.61
7, 0, 6, 12, 28.0
7, 0, 6, 15, 21547.68
7, 0, 7, 0, 1.0
7, 0, 7, 15, 46.0
7, 1, 0, 0, 1.0
7, 1, 0, 15, 46.0
7, 1, 1, 1, 1.0
7, 1, 1, 15, 46.0
7, 1, 2, 3, 1.0
7, 1, 2, 15, 40.0
7, 1, 3, 9, 1.0
7, 1, 3, 15, 40.0
7, 1, 4, 11, 10.0
7, 1, 4, 15, 99.5
7, 1, 5, 0, 1.0
7, 1, 5, 1, 1.0
7, 1, 5, 15, 4365.61
7, 1, 6, 13, 25.0
7, 1, 6, 15, 9274.75
7, 1, 7, 0, 1.0
7, 1, 7, 15, 46.0
7, 2, 0, 0, 1.0
7, 2, 0, 15, 46.0
7, 2, 1, 1, 1.0
7, 2, 1, 15, 46.0
7, 2, 2, 3, 1.0
7, 2, 2, 15, 40.0
7, 2, 3, 9, 1.0
7, 2, 3, 15, 40.0
7, 2, 4, 11, 10.0
7, 2, 4, 15, 99.5
7, 2, 5, 0, 1.0
7, 2, 5, 1, 1.0
7, 2, 5, 15, 4365.61
7, 2, 6, 12, 21.0
7, 2, 6, 15, 16160.76
7, 2, 7, 14, 20.0
7, 2, 7, 15, 2536.0
7, 2, 8, 0, 1.0
7, 2, 8, 15, 46.0
7, 3, 0, 0, 1.0
7, 3, 0, 15, 46.0
7, 3, 1, 1, 1.0
7, 3, 1, 15, 46.0
7, 3, 2, 3, 1.0
7, 3, 2, 15, 40.0
7, 3, 3, 9, 1.0
7, 3, 3, 15, 40.0
7, 3, 4, 11, 10.0
7, 3, 4, 15, 99.5
7, 3, 5, 0, 1.0
7, 3, 5, 1, 1.0
7, 3, 5, 15, 4365.61
7, 3, 6, 14, 25.0
7, 3, 6, 15, 3170.0
7, 3, 7, 0, 1.0
7, 3, 7, 15, 46.0
8, 0, 0, 0, 1.0
8, 0, 0, 15, 46.0
8, 0, 1, 1, 1.0
8, 0, 1, 15, 46.0
8, 0, 2, 4, 1.0
8, 0, 2, 15, 40.0
8, 0, 3, 11, 10.0
8, 0, 3, 15, 99.5
8, 0, 4, 0, 1.0
8, 0, 4, 1, 1.0
8, 0, 4, 15, 4365.61
8, 0, 5, 12, 28.0
8, 0, 5, 15, 21547.68
8, 0, 6, 0, 1.0
8, 0, 6, 15, 46.0
8, 1, 0, 0, 1.0
8, 1, 0, 15, 46.0
8, 1, 1, 1, 1.0
8, 1, 1, 15, 46.0
8, 1, 2, 4, 1.0
8, 1, 2, 15, 40.0
8, 1, 3, 11, 10.0
8, 1, 3, 15, 99.5
8, 1, 4, 0, 1.0
8, 1, 4, 1, 1.0
8, 1, 4, 15, 4365.61
8, 1, 5, 13, 25.0
8, 1, 5, 15, 9274.75
8, 1, 6, 0, 1.0
8, 1, 6, 15, 46.0
8, 2, 0, 0, 1.0
8, 2, 0, 15, 46.0
8, 2, 1, 1, 1.0
8, 2, 1, 15, 46.0
8, 2, 2, 4, 1.0
8, 2, 2, 15, 40.0
8, 2, 3, 11, 10.0
8, 2, 3, 15, 99.5
8, 2, 4, 0, 1.0
8, 2, 4, 1, 1.0
8, 2, 4, 15, 4365.61
8, 2, 5, 12, 21.0
8, 2, 5, 15, 16160.76
8, 2, 6, 14, 20.0
8, 2, 6, 15, 2536.0
8, 2, 7, 0, 1.0
8, 2, 7, 15, 46.0
8, 3, 0, 0, 1.0
8, 3, 0, 15, 46.0
8, 3, 1, 1, 1.0
8, 3, 1, 15, 46.0
8, 3, 2, 4, 1.0
8, 3, 2, 15, 40.0
8, 3, 3, 11, 10.0
8, 3, 3, 15, 99.5
8, 3, 4, 0, 1.0
8, 3, 4, 1, 1.0
8, 3, 4, 15, 4365.61
8, 3, 5, 14, 25.0
8, 3, 5, 15, 3170.0
8, 3, 6, 0, 1.0
8, 3, 6, 15, 46.0
9, 0, 0, 0, 1.0
9, 0, 0, 15, 46.0
9, 0, 1, 1, 1.0
9, 0, 1, 15, 46.0
9, 0, 2, 4, 1.0
9, 0, 2, 15, 40.0
9, 0, 3, 9, 1.0
9, 0, 3, 15, 40.0
9, 0, 4, 11, 10.0
9, 0, 4, 15, 99.5
9, 0, 5, 0, 1.0
9, 0, 5, 1, 1.0
9, 0, 5, 15, 4365.61
9, 0, 6, 12, 28.0
9, 0, 6, 15, 21547.68
9, 0, 7, 0, 1.0
9, 0, 7, 15, 46.0
9, 1, 0, 0, 1.0
9, 1, 0, 15, 46.0
9, 1, 1, 1, 1.0
9, 1, 1, 15, 46.0
9, 1, 2, 4, 1.0
9, 1, 2, 15, 40.0
9, 1, 3, 9, 1.0
9, 1, 3, 15, 40.0
9, 1, 4, 11, 10.0
9, 1, 4, 15, 99.5
9, 1, 5, 0, 1.0
9, 1, 5, 1, 1.0
9, 1, 5, 15, 4365.61
9, 1, 6, 13, 25.0
9, 1, 6, 15, 9274.75
9, 1, 7, 0, 1.0
